date,new_confirmed,new_confirmed_smooth
2021-11-28,0,58029.142857142855
2021-11-29,140890,57636.0
2021-11-30,45753,57341.42857142857
2021-12-01,67186,57341.42857142857
2021-12-02,73209,57341.42857142857
2021-12-03,74352,56414.42857142857
2021-12-04,0,55029.57142857143
2021-12-05,0,55374.57142857143
2021-12-06,134401,55003.42857142857
2021-12-07,36059,53137.142857142855
2021-12-08,69601,53137.142857142855
2021-12-09,70611,53137.142857142855
2021-12-10,61288,49377.857142857145
2021-12-11,0,48629.857142857145
2021-12-12,0,46015.57142857143
2021-12-13,108086,44025.0
2021-12-14,30823,42550.71428571428
2021-12-15,51301,42550.71428571428
2021-12-16,56677,42550.71428571428
2021-12-17,50968,39716.57142857143
2021-12-18,0,38660.142857142855
2021-12-19,0,37854.142857142855
2021-12-20,88247,36175.57142857143
2021-12-21,23428,28894.428571428572
2021-12-22,45659,28894.428571428572
2021-12-23,44927,28894.428571428572
2021-12-24,0,27952.428571428572
2021-12-25,0,27617.0
2021-12-26,0,26814.714285714286
2021-12-27,81653,26506.571428571428
2021-12-28,21080,26506.571428571428
2021-12-29,40043,26506.571428571428
2021-12-30,42770,26506.571428571428
2021-12-31,0,14841.857142857143
2022-01-01,0,30291.285714285714
2022-01-02,0,32986.857142857145
2022-01-03,0,36068.28571428572
2022-01-04,129226,44116.142857142855
2022-01-05,58912,44116.142857142855
2022-01-06,64340,44116.142857142855
2022-01-07,56335,60929.857142857145
2022-01-08,0,48996.142857142855
2022-01-09,0,52070.142857142855
2022-01-10,117696,54509.71428571428
2022-01-11,45690,59636.57142857143
2022-01-12,80430,59636.57142857143
2022-01-13,81417,59636.57142857143
2022-01-14,92223,66347.28571428571
2022-01-15,0,70449.42857142857
2022-01-16,0,75005.57142857143
2022-01-17,164671,82451.14285714286
2022-01-18,74405,89299.28571428571
2022-01-19,112323,89299.28571428571
2022-01-20,133536,89299.28571428571
2022-01-21,140160,106388.28571428571
2022-01-22,0,113895.42857142857
2022-01-23,0,121277.85714285714
2022-01-24,284294,131220.7142857143
2022-01-25,126955,138361.85714285713
2022-01-26,164000,138361.85714285713
2022-01-27,203136,138361.85714285713
2022-01-28,190148,152956.14285714287
2022-01-29,0,158050.14285714287
2022-01-30,0,164407.0
2022-01-31,386454,169119.0
2022-02-01,162613,177503.2857142857
2022-02-02,208498,177503.2857142857
2022-02-03,236120,177503.2857142857
2022-02-04,248838,186046.2857142857
2022-02-05,0,187040.2857142857
2022-02-06,0,190719.14285714287
2022-02-07,446255,192396.57142857142
2022-02-08,169571,191158.57142857142
2022-02-09,234250,191158.57142857142
2022-02-10,247862,191158.57142857142
2022-02-11,240172,186181.2857142857
2022-02-12,0,184702.14285714287
2022-02-13,0,182662.42857142858
2022-02-14,411414,180914.42857142858
2022-02-15,159217,178039.57142857142
2022-02-16,219972,178039.57142857142
2022-02-17,235626,178039.57142857142
2022-02-18,220048,173695.2857142857
2022-02-19,0,168936.0
2022-02-20,0,167376.0
2022-02-21,381004,164618.2857142857
2022-02-22,125902,163289.0
2022-02-23,209052,163289.0
2022-02-24,216322,163289.0
2022-02-25,210743,158302.0
2022-02-26,0,157760.42857142858
2022-02-27,0,154525.2857142857
2022-02-28,346095,153718.2857142857
2022-03-01,122111,154696.85714285713
2022-03-02,186406,154696.85714285713
2022-03-03,210673,154696.85714285713
2022-03-04,217593,160615.7142857143
2022-03-05,0,143171.2857142857
2022-03-06,0,169778.0
2022-03-07,387527,177217.85714285713
2022-03-08,0,182252.57142857142
2022-03-09,372653,182252.57142857142
2022-03-10,262752,182252.57142857142
2022-03-11,252836,194901.7142857143
2022-03-12,0,223314.2857142857
2022-03-13,0,207591.42857142858
2022-03-14,476071,212188.42857142858
2022-03-15,198888,218618.2857142857
2022-03-16,262593,218618.2857142857
2022-03-17,294931,218618.2857142857
2022-03-18,297845,219800.2857142857
2022-03-19,0,223113.42857142858
2022-03-20,0,226133.2857142857
2022-03-21,484345,229484.14285714287
2022-03-22,222080,229291.7142857143
2022-03-23,283732,229291.7142857143
2022-03-24,318387,229291.7142857143
2022-03-25,296498,221635.42857142858
2022-03-26,0,223817.14285714287
2022-03-27,0,221637.85714285713
2022-03-28,430751,215425.57142857142
2022-03-29,237352,209144.42857142858
2022-03-30,268477,209144.42857142858
2022-03-31,274901,209144.42857142858
2022-04-01,252530,192128.2857142857
2022-04-02,0,183991.85714285713
2022-04-03,0,176350.14285714287
2022-04-04,311638,165897.0
2022-04-05,180397,154858.85714285713
2022-04-06,214985,154858.85714285713
2022-04-07,201729,154858.85714285713
2022-04-08,175263,144187.0
2022-04-09,0,141671.7142857143
2022-04-10,0,136145.7142857143
2022-04-11,236935,130951.28571428571
2022-04-12,162790,105913.71428571429
2022-04-13,176303,105913.71428571429
2022-04-14,165368,105913.71428571429
2022-04-15,0,72065.85714285714
2022-04-16,0,88407.42857142857
2022-04-17,0,91590.28571428571
2022-04-18,0,94584.14285714286
2022-04-19,277181,117686.71428571429
2022-04-20,198583,117686.71428571429
2022-04-21,186325,117686.71428571429
2022-04-22,161718,145449.85714285713
2022-04-23,0,125395.14285714286
2022-04-24,0,117263.42857142857
2022-04-25,194342,109231.85714285714
2022-04-26,136798,100645.0
2022-04-27,141661,100645.0
2022-04-28,130104,100645.0
2022-04-29,101610,87603.0
2022-04-30,0,84277.85714285714
2022-05-01,0,79273.57142857143
2022-05-02,103048,74425.42857142857
2022-05-03,113522,72063.0
2022-05-04,106631,72063.0
2022-05-05,96167,72063.0
2022-05-06,85073,69354.71428571429
2022-05-07,0,68504.14285714286
2022-05-08,0,67129.71428571429
2022-05-09,84090,66100.28571428571
2022-05-10,107568,63804.0
2022-05-11,97010,63804.0
2022-05-12,88961,63804.0
2022-05-13,68999,61836.142857142855
2022-05-14,0,58791.0
2022-05-15,0,55225.42857142857
2022-05-16,70315,50905.142857142855
2022-05-17,86252,48035.28571428572
2022-05-18,72051,48035.28571428572
2022-05-19,58719,48035.28571428572
2022-05-20,48910,44767.857142857145
2022-05-21,0,41651.42857142857
2022-05-22,0,38378.57142857143
2022-05-23,47443,29990.14285714286
2022-05-24,64437,28939.714285714286
2022-05-25,49141,35146.0
2022-05-26,0,35146.0
2022-05-27,41557,28368.428571428572
2022-05-28,43444,28004.428571428572
2022-05-29,0,28835.285714285714
2022-05-30,0,35764.142857142855
2022-05-31,61889,35926.42857142857
2022-06-01,54957,29720.14285714286
2022-06-02,48502,29720.14285714286
2022-06-03,42693,29720.14285714286
2022-06-04,0,27480.714285714286
2022-06-05,0,31723.285714285714
2022-06-06,0,35885.28571428572
2022-06-07,46213,40911.71428571428
2022-06-08,84655,40911.71428571428
2022-06-09,77636,40911.71428571428
2022-06-10,77878,51013.857142857145
2022-06-11,0,59532.0
2022-06-12,0,60630.42857142857
2022-06-13,70715,62274.142857142855
2022-06-14,105840,55165.57142857143
2022-06-15,92344,55165.57142857143
2022-06-16,89142,55165.57142857143
2022-06-17,28118,57521.57142857143
2022-06-18,0,59986.857142857145
2022-06-19,0,63828.0
2022-06-20,87207,68144.85714285714
2022-06-21,123097,79583.71428571429
2022-06-22,119232,79583.71428571429
2022-06-23,119360,79583.71428571429
2022-06-24,108190,80002.14285714286
2022-06-25,0,82749.57142857143
2022-06-26,0,84852.14285714286
2022-06-27,90136,86753.71428571429
2022-06-28,142329,87455.0
2022-06-29,133950,87455.0
2022-06-30,132671,87455.0
2022-07-01,113099,89012.0
2022-07-02,0,89749.14285714286
2022-07-03,0,89288.85714285714
2022-07-04,101035,89679.0
2022-07-05,147489,90340.85714285714
2022-07-06,130728,90340.85714285714
2022-07-07,135402,90340.85714285714
2022-07-08,117732,90109.28571428571
