date,S,E,I,Q,R,predicted_new
2020-10-17,56012128.25726702,-4.712678600368958e-09,8.65354788998125e-09,0.03897173032717123,69987871.70376141,2.519428965674717e-09
2020-10-18,56012128.25726702,-2.387435493102233e-09,4.397949714627487e-09,0.035263080403180665,69987871.70747006,1.281970371156634e-09
2020-10-19,56012128.25726702,-5.390526426173722e-10,1.014934250605055e-09,0.03190735526987138,69987871.7108258,2.982277467123717e-10
2020-10-20,56012128.25726702,-2.807398224357157e-10,5.374492998542718e-10,0.028870975671739893,69987871.71386218,1.5886615460442853e-10
2020-10-21,56012128.25726702,-6.976308433594542e-11,1.474861075769642e-10,0.02612354848998128,69987871.71660961,4.5051581143158886e-11
2020-10-22,56012128.25726702,-1.3066098267669073e-11,4.017547492841715e-11,0.023637576780288726,69987871.71909559,1.3459884774941067e-11
2020-10-23,56012128.25726702,-2.4115546666737052e-11,5.730449542171003e-11,0.02138816321058467,69987871.721345,1.810260857737929e-11
2020-10-24,56012128.25726702,-6.101052509664965e-11,1.2221082675787726e-10,0.019352797705653853,69987871.72338037,3.6690170174360625e-11
2020-10-25,56012128.25726702,7.891115720455865e-11,-1.35369338020482e-10,0.017511133966202207,69987871.72522205,0.0
2020-10-26,56012128.25726702,2.4778670577641094e-11,-3.813714937390695e-11,0.015844727237932527,69987871.72688845,0.0
2020-10-27,56012128.25726702,-1.401772740948603e-10,2.6181800414254286e-10,0.014336897835222778,69987871.72839627,7.670835643154347e-11
2020-10-28,56012128.25726702,7.364254851751013e-10,-1.3403576867733425e-09,0.0129725455924441,69987871.72976062,0.0
2020-10-29,56012128.25726702,1.5704634373217546e-09,-2.8645868778957353e-09,0.0117380444880478,69987871.73099512,0.0
2020-10-30,56012128.25726702,1.1232062800748016e-09,-2.0483988830532945e-09,0.010621021463207906,69987871.73211214,0.0
2020-10-31,56012128.25726702,-3.1344815088080473e-10,5.75031663998366e-10,0.009610297359677075,69987871.73312286,1.67359273580691e-10
2020-11-01,56012128.25726702,-1.0640833942283322e-11,2.14890444874896e-11,0.008695756689932934,69987871.73403738,6.4688517013546965e-12
2020-11-02,56012128.25726702,-1.91936703668108e-11,3.672621384953583e-11,0.007868246490690114,69987871.73486489,1.0854101695623295e-11
2020-11-03,56012128.25726702,1.8115408596992633e-11,-3.173028587860578e-11,0.007119485577403284,69987871.73561367,0.0
2020-11-04,56012128.25726702,7.387927710610592e-12,-1.2390779141433273e-11,0.006441978399893342,69987871.7362912,0.0
2020-11-05,56012128.25726702,2.5343790582436862e-12,-3.7323313760990634e-12,0.005828944630833256,69987871.73690423,0.0
2020-11-06,56012128.25726702,1.5685795669929787e-11,-2.792086847694793e-11,0.005274246104413998,69987871.73745894,0.0
2020-11-07,56012128.25726702,-1.0919250110274465e-11,2.053613909899451e-11,0.004772328489772226,69987871.73796085,6.03191170212158e-12
2020-11-08,56012128.25726702,-1.031050203227662e-10,1.8880020271980857e-10,0.004318179902999075,69987871.738415,5.491096684711771e-11
2020-11-09,56012128.25726702,-1.219469062839394e-10,2.231242998308659e-10,0.003907249200586982,69987871.73882593,6.487438586973495e-11
2020-11-10,56012128.25726702,7.558137536268712e-11,-1.3772927091307976e-10,0.0035354238816496827,69987871.73919776,0.0
2020-11-11,56012128.25726702,2.996977626418223e-10,-5.471316227190538e-10,0.003198981251589814,69987871.7395342,0.0
2020-11-12,56012128.25726702,9.724424801121061e-11,-1.774038985505912e-10,0.0028945542181521493,69987871.73983863,0.0
2020-11-13,56012128.25726702,-1.4338780822213813e-09,2.619112261578648e-09,0.002619107031289242,69987871.74011408,7.610340742313562e-10
2020-11-14,56012128.25726702,-5.78252997301761e-09,1.0561780886675788e-08,0.002369874927811956,69987871.74036331,3.0688708599968506e-09
2020-11-15,56012128.25726702,-1.4476295306575958e-09,2.6441709954638783e-09,0.002144351884272257,69987871.74058883,7.683088532997708e-10
2020-11-16,56012128.25726702,-3.4900001101058183e-10,6.375313476150024e-10,0.001940289714738355,69987871.74079289,1.852526494384546e-10
2020-11-17,56012128.25726702,1.1079217474415727e-09,-2.0235159011083893e-09,0.0017556457160786403,69987871.74097754,0.0
2020-11-18,56012128.25726702,1.5413598842469578e-10,-2.814647591131903e-10,0.0015885736599370282,69987871.7411446,0.0
2020-11-19,56012128.25726702,-2.8471861609551744e-10,5.200805200668475e-10,0.0014374003230615284,69987871.74129577,1.5112120695073966e-10
2020-11-20,56012128.25726702,-2.9441211256776984e-11,5.381369699903794e-11,0.0013006122549818876,69987871.74143256,1.564062319875625e-11
2020-11-21,56012128.25726702,1.2491639863467852e-10,-2.2812400199383043e-10,0.001176841094334237,69987871.74155635,0.0
2020-11-22,56012128.25726702,2.7103065562799624e-11,-4.9476572594372754e-11,0.001064848542266603,69987871.74166833,0.0
2020-11-23,56012128.25726702,-9.481096813810493e-11,1.7319130943442455e-10,0.0009635132668879999,69987871.74176967,5.0325227023652945e-11
2020-11-24,56012128.25726702,-1.4110283101633133e-10,2.577381778145419e-10,0.0008718223028434715,69987871.74186136,7.489092098833787e-11
2020-11-25,56012128.25726702,-3.1062678375595176e-11,5.67494053436467e-11,0.0007888584910463487,69987871.74194433,1.6490797200270983e-11
2020-11-26,56012128.25726702,3.4799732097866846e-11,-6.354924760943504e-11,0.0007137906931744115,69987871.74201939,0.0
2020-11-27,56012128.25726702,8.415473008414449e-11,-1.5369704221549622e-10,0.0006458662762280241,69987871.74208732,0.0
2020-11-28,56012128.25726702,2.835420533369473e-11,-5.1780582277589833e-11,0.0005844046507059134,69987871.74214879,0.0
2020-11-29,56012128.25726702,-5.832025255626407e-11,1.0652665022778015e-10,0.000528791076773607,69987871.7422044,3.095331187347579e-11
2020-11-30,56012128.25726702,-1.5073820581806842e-10,2.7532449914582913e-10,0.00047846984853321486,69987871.7422547,7.999948071248576e-11
2020-12-01,56012128.25726702,-2.7775064749230493e-10,5.07308510348997e-10,0.00043293786250247444,69987871.74230024,1.4740519215880084e-10
2020-12-02,56012128.25726702,-2.1429080991502889e-10,3.913999826823679e-10,0.0003917398699490796,69987871.74234144,1.1372645618028405e-10
2020-12-03,56012128.25726702,-1.8889741278259986e-10,3.450189362462926e-10,0.0003544649742062434,69987871.74237873,1.0024979894350518e-10
2020-12-04,56012128.25726702,-8.210572898329715e-11,1.4996606969309626e-10,0.00032073634411622717,69987871.74241243,4.3574717276096636e-11
2020-12-05,56012128.25726702,2.863605793205059e-11,-5.230144156618462e-11,0.00029022076870797287,69987871.74244295,0.0
2020-12-06,56012128.25726702,5.7392918521068506e-11,-1.0482546219993177e-10,0.00026260679943130194,69987871.74247056,0.0
2020-12-07,56012128.25726702,6.49466484218046e-11,-1.1862241815652117e-10,0.00023762185441944837,69987871.74249555,0.0
2020-12-08,56012128.25726702,3.8922089187686425e-11,-7.108939898110966e-11,0.0002150131492287798,69987871.74251816,0.0
2020-12-09,56012128.25726702,-1.2886558978090258e-11,2.3537667396508226e-11,0.0001945546742660322,69987871.74253862,6.839236056802124e-12
2020-12-10,56012128.25726702,-5.1751472127299076e-11,9.452335782260396e-11,0.00017604289246501327,69987871.74255712,2.7464995675135067e-11
2020-12-11,56012128.25726702,-4.2087290760428836e-11,7.68718912344804e-11,0.00015929164460965425,69987871.74257387,2.23361347654813e-11
2020-12-12,56012128.25726702,-2.996797367593236e-11,5.473618655196889e-11,0.00014413491036688786,69987871.74258904,1.590432363492295e-11
2020-12-13,56012128.25726702,-5.407379656717988e-12,9.876789385378875e-12,0.000130419815526253,69987871.74260275,2.8698612313567347e-12
2020-12-14,56012128.25726702,2.6591433466481636e-11,-4.85683235580099e-11,0.0001180108076301099,69987871.74261516,0.0
2020-12-15,56012128.25726702,2.5248754669502883e-11,-4.6116023834416985e-11,0.00010678183522933331,69987871.7426264,0.0
2020-12-16,56012128.25726702,2.1618057454835204e-11,-3.948470672776342e-11,9.66223543345738e-05,69987871.74263655,0.0
2020-12-17,56012128.25726702,9.031957791882546e-12,-1.6496545163175658e-11,8.742911633743027e-05,69987871.74264574,0.0
2020-12-18,56012128.25726702,-8.962621738269048e-12,1.6370091595497202e-11,7.911054849266004e-05,69987871.74265407,4.756542220482503e-12
2020-12-19,56012128.25726702,-2.0037933993683703e-11,3.659886915316975e-11,7.158353682591412e-05,69987871.7426616,1.0634263490327475e-11
2020-12-20,56012128.25726702,-1.4221215007935676e-11,2.5974777349244208e-11,6.477227346409377e-05,69987871.7426684,7.547302148860635e-12
2020-12-21,56012128.25726702,-7.545199399327577e-12,1.3781202157926087e-11,5.860930380095382e-05,69987871.74267456,4.004308032629899e-12
2020-12-22,56012128.25726702,7.02086864484549e-13,-1.2822738076371245e-12,5.303239419822783e-05,69987871.74268013,0.0
2020-12-23,56012128.25726702,1.0734950021308844e-11,-1.9607063767709585e-11,4.7986421210901564e-05,69987871.74268518,0.0
2020-12-24,56012128.25726702,8.867887588462917e-12,-1.6196937486143632e-11,4.342031503377562e-05,69987871.74268973,0.0
2020-12-25,56012128.25726702,5.9023385275935865e-12,-1.0780455285676104e-11,3.928903676069408e-05,69987871.74269387,0.0
2020-12-26,56012128.25726702,1.3213760795425899e-12,-2.4134515048171784e-12,3.555070354373003e-05,69987871.74269761,0.0
2020-12-27,56012128.25726702,-9.161952948406367e-12,1.6734078819703803e-11,3.216861774049217e-05,69987871.74270098,4.862293766427667e-12
2020-12-28,56012128.25726702,-2.190435425917799e-11,4.0007748255560544e-11,2.9108768602776073e-05,69987871.74270405,1.1624745546400448e-11
2020-12-29,56012128.25726702,-2.765896800010806e-11,5.0518398366548994e-11,2.6339645744890515e-05,69987871.74270682,1.4678744122257162e-11
2020-12-30,56012128.25726702,-3.5492946225483806e-11,6.482696240709611e-11,2.383497008915558e-05,69987871.74270934,1.8836274319787534e-11
2020-12-31,56012128.25726702,-3.8283613365880617e-11,6.992404837527825e-11,2.156859153959384e-05,69987871.7427116,2.0317295963305467e-11
2021-01-01,56012128.25726702,-3.438337803316697e-11,6.280037072284116e-11,1.9517293453668994e-05,69987871.74271366,1.8247423781255523e-11
2021-01-02,56012128.25726702,-2.712982692539389e-11,4.955194763965348e-11,1.766175443429792e-05,69987871.74271552,1.4397931242273865e-11
2021-01-03,56012128.25726702,-1.7700186884096712e-11,3.2328952031663197e-11,1.5982459112763974e-05,69987871.74271719,9.393577418969584e-12
2021-01-04,56012128.25726702,-7.984467738047234e-12,1.4583438425228075e-11,1.4462523993039285e-05,69987871.74271871,4.237399342864821e-12
2021-01-05,56012128.25726702,2.728243702951507e-12,-4.9830569981410205e-12,1.3087381078472203e-05,69987871.7427201,0.0
2021-01-06,56012128.25726702,9.84684619285223e-12,-1.7985003829200915e-11,1.1842759713832367e-05,69987871.74272133,0.0
2021-01-07,56012128.25726702,1.3319939535708721e-11,-2.4328521280103884e-11,1.0716407469969323e-05,69987871.74272245,0.0
2021-01-08,56012128.25726702,1.4351842796364136e-11,-2.6213268075968085e-11,9.697272270069834e-06,69987871.74272346,0.0
2021-01-09,56012128.25726702,1.2647098375225504e-11,-2.309959738948227e-11,8.774884520223317e-06,69987871.74272439,0.0
2021-01-10,56012128.25726702,7.984340672922867e-12,-1.4583190708549774e-11,7.940352566011378e-06,69987871.74272524,0.0
2021-01-11,56012128.25726702,2.086758354745703e-12,-3.811408278077757e-12,7.185252946347194e-06,69987871.74272598,0.0
2021-01-12,56012128.25726702,-2.5155668166094867e-12,4.594619854120873e-12,6.501837362840952e-06,69987871.74272667,1.3350236498326864e-12
2021-01-13,56012128.25726702,-8.7474259003579e-12,1.5976951570398056e-11,5.884035266182848e-06,69987871.74272728,4.6423006413956185e-12
2021-01-14,56012128.25726702,-1.247805506541046e-11,2.279085133160097e-11,5.325152846070383e-06,69987871.74272785,6.6221634108245215e-12
2021-01-15,56012128.25726702,-1.1201576475243654e-11,2.0459397020304725e-11,4.819259727652456e-06,69987871.74272835,5.944730720429919e-12
2021-01-16,56012128.25726702,-5.576935833360201e-12,1.0186135918533891e-11,4.361368857575037e-06,69987871.7427288,2.959708063746534e-12
2021-01-17,56012128.25726702,-1.3374910921000306e-12,2.4428997996186167e-12,3.947666797535133e-06,69987871.74272922,7.098153971361453e-13
2021-01-18,56012128.25726702,2.6080682649508804e-12,-4.763562824417696e-12,3.5732497981206344e-06,69987871.74272959,0.0
2021-01-19,56012128.25726702,3.400693190551837e-12,-6.211272589374842e-12,3.2339554308316e-06,69987871.74272993,0.0
2021-01-20,56012128.25726702,4.654348629558536e-12,-8.501043196689201e-12,2.9270761940093467e-06,69987871.74273024,0.0
2021-01-21,56012128.25726702,6.1287089778747946e-12,-1.119392588897517e-11,2.6495366316746725e-06,69987871.74273051,0.0
2021-01-22,56012128.25726702,5.687323408750848e-12,-1.0387747912897471e-11,2.3981713139378656e-06,69987871.74273077,0.0
2021-01-23,56012128.25726702,2.8056333781411044e-12,-5.124416153111478e-12,2.170297461086469e-06,69987871.742731,0.0
2021-01-24,56012128.25726702,1.978276926023421e-13,-3.613274745206058e-13,1.964306565595635e-06,69987871.7427312,0.0
2021-01-25,56012128.25726702,-2.28060064371048e-12,4.165457141070493e-12,1.7778081543600526e-06,69987871.74273139,1.2103247982587906e-12
2021-01-26,56012128.25726702,-3.126919335590542e-12,5.711236053509845e-12,1.6088974565788827e-06,69987871.74273156,1.6594698778507725e-12
2021-01-27,56012128.25726702,-2.544173116249154e-12,4.646865165130823e-12,1.4559521059001687e-06,69987871.74273172,1.350203801253677e-12
2021-01-28,56012128.25726702,-2.9555810301549924e-12,5.398291234768528e-12,1.3176362188981577e-06,69987871.74273187,1.568539922457441e-12
2021-01-29,56012128.25726702,-2.6074052849695154e-12,4.76235732408496e-12,1.1924510963009236e-06,69987871.74273199,1.3837614973099111e-12
2021-01-30,56012128.25726702,-1.4732563950491464e-12,2.6908633742824e-12,1.079092864594332e-06,69987871.74273211,7.818633668958734e-13
2021-01-31,56012128.25726702,4.2113571278079986e-14,-7.692084601203517e-14,9.765961542750586e-07,69987871.74273221,0.0
2021-02-01,56012128.25726702,1.4785404462780788e-12,-2.7005173736959053e-12,8.839172447476868e-07,69987871.7427323,0.0
2021-02-02,56012128.25726702,2.1635168469916954e-12,-3.9516089790922e-12,8.000275885477165e-07,69987871.74273239,0.0
2021-02-03,56012128.25726702,1.5985464219938825e-12,-2.9197049364319424e-12,7.240516703587718e-07,69987871.74273245,0.0
2021-02-04,56012128.25726702,3.1907300061958482e-12,-5.827787253485687e-12,6.557416137647291e-07,69987871.74273252,0.0
2021-02-05,56012128.25726702,4.507353057393091e-12,-8.232565421115606e-12,5.940530800142367e-07,69987871.74273258,0.0
2021-02-06,56012128.25726702,5.140730077945933e-12,-9.389412340486303e-12,5.382658782791391e-07,69987871.74273264,0.0
2021-02-07,56012128.25726702,4.573025145760828e-12,-8.352513967777681e-12,4.876595557888051e-07,69987871.74273269,0.0
2021-02-08,56012128.25726702,2.340791803544844e-12,-4.275397204444928e-12,4.4155362181311493e-07,69987871.74273273,0.0
2021-02-09,56012128.25726702,1.5107677619658113e-12,-2.759379900092906e-12,4.0043915158186446e-07,69987871.74273276,0.0
2021-02-10,56012128.25726702,5.315545401354688e-13,-9.708724001165473e-13,3.6327911575655747e-07,69987871.74273281,0.0
2021-02-11,56012128.25726702,-3.7438508933981753e-13,6.83802830615003e-13,3.296011562746277e-07,69987871.74273284,1.9868713593024763e-13
2021-02-12,56012128.25726702,-8.936889976535736e-13,1.6322980140180338e-12,2.989288791278923e-07,69987871.74273287,4.742841023994297e-13
2021-02-13,56012128.25726702,-6.115760875931862e-13,1.1170262599296901e-12,2.7077131371109473e-07,69987871.7427329,3.2456556435173954e-13
2021-02-14,56012128.25726702,-1.1704201575965732e-12,2.1377405833455642e-12,2.456745187567469e-07,69987871.74273293,6.211466981715828e-13
2021-02-15,56012128.25726702,-1.5681223799557894e-12,2.864133524773381e-12,2.2291393263481766e-07,69987871.74273294,8.322091314354117e-13
2021-02-16,56012128.25726702,-1.7004209360100941e-12,3.105773562375223e-12,2.0222355738263653e-07,69987871.74273296,9.02420638101574e-13
2021-02-17,56012128.25726702,-1.472119393572204e-12,2.6887868595700008e-12,1.83355361725789e-07,69987871.74273299,7.812600306664348e-13
2021-02-18,56012128.25726702,-7.823834404888743e-13,1.4290021305287889e-12,1.660666918039929e-07,69987871.742733,4.152140700541001e-13
2021-02-19,56012128.25726702,-2.3167504562393037e-13,4.2314769623518716e-13,1.504826550918712e-07,69987871.74273303,1.2295069177531772e-13
2021-02-20,56012128.25726702,3.191368854390301e-13,-5.828958327437869e-13,1.3634105457210715e-07,69987871.74273305,0.0
2021-02-21,56012128.25726702,7.797623244215294e-13,-1.4242160773322001e-12,1.234911252275832e-07,69987871.74273305,0.0
2021-02-22,56012128.25726702,9.698769178807906e-13,-1.771455290502993e-12,1.1181560192167306e-07,69987871.74273306,0.0
2021-02-23,56012128.25726702,6.576628009663512e-13,-1.2012041630334692e-12,1.0120525449422557e-07,69987871.74273308,0.0
2021-02-24,56012128.25726702,6.314157234717977e-13,-1.153264371920638e-12,9.160822466894226e-08,69987871.74273309,0.0
2021-02-25,56012128.25726702,6.494113019307148e-13,-1.1861326029111022e-12,8.292790952711044e-08,69987871.74273309,0.0
2021-02-26,56012128.25726702,5.758817908296102e-13,-1.051832581880464e-12,7.507542135316773e-08,69987871.7427331,0.0
2021-02-27,56012128.25726702,4.2153057518276324e-13,-7.699137416096809e-13,6.796890036452844e-08,69987871.7427331,0.0
2021-02-28,56012128.25726702,2.1136280305429516e-13,-3.8604730879237154e-13,6.152444956361898e-08,69987871.74273312,0.0
2021-03-01,56012128.25726702,-5.570092163087992e-14,1.0173802265187436e-13,5.5743330933956664e-08,69987871.74273314,2.9561425644279367e-14
2021-03-02,56012128.25726702,-3.3118124855186234e-13,6.048959586712399e-13,5.055394618260811e-08,69987871.74273314,1.7576019095894008e-13
2021-03-03,56012128.25726702,-5.443193779350812e-13,9.941873842935268e-13,4.58713327500571e-08,69987871.74273314,2.888736276849861e-13
2021-03-04,56012128.25726702,-6.138686558803059e-13,1.1212173364510074e-12,4.16239283114552e-08,69987871.74273315,3.257837450744516e-13
2021-03-05,56012128.25726702,-4.378521114485928e-13,7.997274531981318e-13,3.773376878370351e-08,69987871.74273315,2.323708740521742e-13
2021-03-06,56012128.25726702,-5.836928379635992e-13,1.0661017271793302e-12,3.4400725296564684e-08,69987871.74273315,3.0976919733307064e-13
2021-03-07,56012128.25726702,-9.679356613522456e-13,1.7679113982027147e-12,3.1555329460664066e-08,69987871.74273315,5.136886555670888e-13
2021-03-08,56012128.25726702,-1.3246624068385749e-12,2.419463636108998e-12,2.9051319261134135e-08,69987871.74273315,7.030051941772834e-13
2021-03-09,56012128.25726702,-1.6091920000668496e-12,2.939149604258624e-12,2.6831421763417285e-08,69987871.74273315,8.540063589419531e-13
2021-03-10,56012128.25726702,-1.7673087319726666e-12,3.2279456999638562e-12,2.4830747725267512e-08,69987871.74273317,9.379196205082042e-13
2021-03-11,56012128.25726702,-1.734580062806822e-12,3.1681675409536685e-12,2.297534055939835e-08,69987871.74273317,9.205503297799297e-13
2021-03-12,56012128.25726702,-1.4356744261591767e-12,2.6222239518386367e-12,2.118072529613074e-08,69987871.74273317,7.619196733057877e-13
2021-03-13,56012128.25726702,-7.836790329825209e-13,1.4313709505758301e-12,1.935045754604091e-08,69987871.74273317,4.159026286671831e-13
2021-03-14,56012128.25726702,-5.356592659905472e-13,9.783690827252846e-13,1.8037249058716365e-08,69987871.74273317,2.8427733421518077e-13
2021-03-15,56012128.25726702,-3.7544085812326324e-13,6.857341449711415e-13,1.6958463695011663e-08,69987871.74273317,1.9924862949572572e-13
2021-03-16,56012128.25726702,-1.9943690802066465e-13,3.6426731580776853e-13,1.5990192539987227e-08,69987871.74273317,1.0584246269508575e-13
2021-03-17,56012128.25726702,-2.5128533581900175e-14,4.589741181927075e-14,1.5095511290572232e-08,69987871.74273317,1.3336145675316998e-14
2021-03-18,56012128.25726702,1.2519525716061678e-13,-2.28665262330813e-13,1.4233592738610853e-08,69987871.74273317,0.0
2021-03-19,56012128.25726702,2.24052183551108e-13,-4.0922502269260676e-13,1.3359081846740562e-08,69987871.74273317,0.0
2021-03-20,56012128.25726702,2.383813098203264e-13,-4.353969148229914e-13,1.2421470824270427e-08,69987871.74273317,0.0
2021-03-21,56012128.25726702,1.297022902113922e-13,-2.3689757097020637e-13,1.1365214714242765e-08,69987871.74273317,0.0
2021-03-22,56012128.25726702,2.3726018694671745e-13,-4.3334940702622815e-13,1.065057911279708e-08,69987871.74273317,0.0
2021-03-23,56012128.25726702,3.2861518575805317e-13,-6.002070542794145e-13,9.96265916936154e-09,69987871.74273317,0.0
2021-03-24,56012128.25726702,3.9675003727941104e-13,-7.246536856437734e-13,9.295077854122232e-09,69987871.74273317,0.0
2021-03-25,56012128.25726702,4.341097994413139e-13,-7.928903924770205e-13,8.642654739872161e-09,69987871.74273317,0.0
2021-03-26,56012128.25726702,4.3261015516363615e-13,-7.901513766743678e-13,8.001316378303686e-09,69987871.74273317,0.0
2021-03-27,56012128.25726702,3.83645730048445e-13,-7.007191427623162e-13,7.36800667630096e-09,69987871.74273317,0.0
2021-03-28,56012128.25726702,2.7809841007284033e-13,-5.079396899924461e-13,6.740597272232371e-09,69987871.74273317,0.0
2021-03-29,56012128.25726702,1.246458353453432e-13,-2.2766250612935794e-13,6.122032641946225e-09,69987871.74273317,0.0
2021-03-30,56012128.25726702,3.508973907901219e-14,-6.409058768661124e-14,5.539983849506328e-09,69987871.74273317,0.0
2021-03-31,56012128.25726702,-6.003749092729752e-14,1.0965687323574324e-13,4.980947285361142e-09,69987871.74273317,3.1862150192422676e-14
2021-04-01,56012128.25726702,-1.514192508809453e-13,2.765633362839266e-13,4.450330491983064e-09,69987871.74273317,8.035888437651119e-14
2021-04-02,56012128.25726702,-2.275171820448607e-13,4.1555428205360993e-13,3.954643773411574e-09,69987871.74273317,1.2074442109663544e-13
2021-04-03,56012128.25726702,-2.7441199102036e-13,5.01206474382275e-13,3.501445481586622e-09,69987871.74273317,1.4563172505921714e-13
2021-04-04,56012128.25726702,-2.756442700299596e-13,5.034572226415818e-13,3.0992873026820073e-09,69987871.74273317,1.46285710167845e-13
2021-04-05,56012128.25726702,-2.1205531720019193e-13,3.8731364402973106e-13,2.7576595434387563e-09,69987871.74273317,1.1253876209183188e-13
2021-04-06,56012128.25726702,-1.2065987567388923e-13,2.2038222424643623e-13,2.461825216659532e-09,69987871.74273317,6.403477995883772e-14
2021-04-07,56012128.25726702,-1.229650846405234e-13,2.2459266131102402e-13,2.160651202253555e-09,69987871.74273317,6.525817789263332e-14
2021-04-08,56012128.25726702,-1.1664740967119335e-13,2.130536204006215e-13,1.897641349877464e-09,69987871.74273317,6.190537054188763e-14
2021-04-09,56012128.25726702,-1.0260283045731179e-13,1.8740158388131504e-13,1.6716923181780303e-09,69987871.74273317,5.4451857874345834e-14
2021-04-10,56012128.25726702,-8.246793710503624e-14,1.5062574003436974e-13,1.480563977533873e-09,69987871.74273317,4.3766185246650847e-14
2021-04-11,56012128.25726702,-5.869604899256985e-14,1.0720701221054113e-13,1.3207246042712439e-09,69987871.74273317,3.11503400416564e-14
2021-04-12,56012128.25726702,-3.463333362746195e-14,6.325708798438673e-14,1.18719607487982e-09,69987871.74273317,1.8380148305740252e-14
2021-04-13,56012128.25726702,-1.4594925503908658e-14,2.6657448308577747e-14,1.0733990602284925e-09,69987871.74273317,7.745671386117342e-15
2021-04-14,56012128.25726702,1.0448944120759607e-14,-1.9084543902959363e-14,9.922272204575246e-10,69987871.74273317,0.0
2021-04-15,56012128.25726702,4.9498030683399105e-14,-9.040670673617053e-14,9.562731914609478e-10,69987871.74273317,0.0
2021-04-16,56012128.25726702,8.632010649081252e-14,-1.5766129720634233e-13,9.40606571880996e-10,69987871.74273317,0.0
2021-04-17,56012128.25726702,1.1714221105386154e-13,-2.1395709907426496e-13,9.383358730216621e-10,69987871.74273317,0.0
2021-04-18,56012128.25726702,1.375107778871661e-13,-2.511597863554436e-13,9.411812557870015e-10,69987871.74273317,0.0
2021-04-19,56012128.25726702,1.4225236554803404e-13,-2.598201995422711e-13,9.393740881398415e-10,69987871.74273317,0.0
2021-04-20,56012128.25726702,1.2543438867539024e-13,-2.2910262182619826e-13,9.215565025604877e-10,69987871.74273317,0.0
2021-04-21,56012128.25726702,8.032584902870578e-14,-1.467130553199048e-13,8.746809535054335e-10,69987871.74273317,0.0
2021-04-22,56012128.25726702,8.542404513114284e-14,-1.5602482481335979e-13,9.382128622921387e-10,69987871.74273317,0.0
2021-04-23,56012128.25726702,1.3949885076003156e-13,-2.5479113522514166e-13,1.108360291890131e-09,69987871.74273317,0.0
2021-04-24,56012128.25726702,1.9372366891653854e-13,-3.5383144426286793e-13,1.2956497755602777e-09,69987871.74273317,0.0
2021-04-25,56012128.25726702,2.460270568228857e-13,-4.493623129774855e-13,1.4940542569901114e-09,69987871.74273317,0.0
2021-04-26,56012128.25726702,2.9402267036083485e-13,-5.370251428257644e-13,1.6965736671957987e-09,69987871.74273317,0.0
2021-04-27,56012128.25726702,3.3499415924172936e-13,-6.118585870652146e-13,1.895177804558433e-09,69987871.74273317,0.0
2021-04-28,56012128.25726702,3.6588006217653834e-13,-6.682709621490044e-13,2.0807492148603353e-09,69987871.74273317,0.0
2021-04-29,56012128.25726702,3.8325870204590057e-13,-7.00012659120878e-13,2.243026071321352e-09,69987871.74273317,0.0
2021-04-30,56012128.25726702,3.833330810701677e-13,-7.001485550100755e-13,2.37054505463515e-09,69987871.74273317,0.0
2021-05-01,56012128.25726702,3.619157759794475e-13,-6.610304242262487e-13,2.4505842330055166e-09,69987871.74273317,0.0
2021-05-02,56012128.25726702,3.144138331836484e-13,-5.742693499543804e-13,2.469105942182658e-09,69987871.74273317,0.0
2021-05-03,56012128.25726702,2.358136639425223e-13,-4.3070813554970307e-13,2.410699665499494e-09,69987871.74273317,0.0
2021-05-04,56012128.25726702,1.2066593953570853e-13,-2.203937159326158e-13,2.2585249139079577e-09,69987871.74273317,0.0
2021-05-05,56012128.25726702,8.326570968934558e-14,-1.5208317196619952e-13,2.3052282444574343e-09,69987871.74273317,0.0
2021-05-06,56012128.25726702,6.222992283911949e-14,-1.1366187668261114e-13,2.3885957516434243e-09,69987871.74273317,0.0
2021-05-07,56012128.25726702,3.949326280607603e-14,-7.213397543887938e-14,2.458130269498254e-09,69987871.74273317,0.0
2021-05-08,56012128.25726702,1.5853201556472537e-14,-2.8956029519976895e-14,2.5117624631148353e-09,69987871.74273317,0.0
2021-05-09,56012128.25726702,-7.740001752968728e-15,1.4136337933985885e-14,2.54742548690047e-09,69987871.74273317,4.107424199979346e-15
2021-05-10,56012128.25726702,-3.0175000253684775e-14,5.5113281237424546e-14,2.5630584199228187e-09,69987871.74273317,1.6013779894023025e-14
2021-05-11,56012128.25726702,-5.017105884389659e-14,9.163557146894342e-14,2.5566097012558693e-09,69987871.74273317,2.6625782076162887e-14
2021-05-12,56012128.25726702,-6.626975366723436e-14,1.2103943578099914e-13,2.526040565325905e-09,69987871.74273317,3.516943878685177e-14
2021-05-13,56012128.25726702,-7.682667159136213e-14,1.4032139670956393e-13,2.469328477257475e-09,69987871.74273317,4.077205270255562e-14
2021-05-14,56012128.25726702,-8.000310968660247e-14,1.4612311148378854e-13,2.3844705682193597e-09,69987871.74273317,4.245781601005572e-14
2021-05-15,56012128.25726702,-7.375777470456139e-14,1.3471621133566593e-13,2.2694870707705433e-09,69987871.74273317,3.914340528075115e-14
2021-05-16,56012128.25726702,-5.583848255675318e-14,1.0198714080969427e-13,2.122424754206181e-09,69987871.74273317,2.963357634496095e-14
2021-05-17,56012128.25726702,-2.780094127022764e-14,5.077735942533812e-14,1.9469513897312403e-09,69987871.74273317,1.4753950176050113e-14
