date,S,E,I,R,predicted_new
2021-03-16,95986925.28049444,69.73498297948593,85.79806601113626,30012919.186456617,58.824946795870474
2021-03-17,95986868.08509308,65.90748542901383,81.08895156389057,30012984.918469958,55.59624640658334
2021-03-18,95986814.02895732,62.29005164900403,76.63828362265016,30013047.042707417,52.54474769704147
2021-03-19,95986762.93979342,58.871154198145234,72.43188000520792,30013105.7571724,49.66072639531039
2021-03-20,95986714.65476258,55.63989805954237,68.4563365668955,30013161.249002818,46.93499174540706
2021-03-21,95986669.01996227,52.58598596082767,64.69898453925603,30013213.69506725,44.35885724926589
2021-03-22,95986625.88993594,49.699685594229145,61.147850205576745,30013263.262528285,41.92411301183241
2021-03-23,95986585.12720954,46.97179863268615,57.79161678553716,30013310.109375056,39.62299960160025
2021-03-24,95986546.60185362,44.39363144378235,54.61958840815986,30013354.384926535,37.44818334367071
2021-03-25,95986510.19106928,41.95696740861685,51.621656058838646,30013396.230307262,35.39273296693992
2021-03-26,95986475.77879693,39.65404075778952,48.78826539245946,30013435.778896928,33.4500975313059
2021-03-27,95986443.2553465,37.4775118414677,46.110386310519075,30013473.156755358,31.614085564833903
2021-03-28,95986412.51704793,35.42044375503852,43.5794842057075,30013508.483024128,29.878845344637245
2021-03-29,95986383.46592079,33.476280246126464,41.18749278268151,30013541.8703062,28.238846258845086
2021-03-30,95986356.0093621,31.63882483287836,38.926788368757755,30013573.425024718,26.688861190461985
2021-03-31,95986330.05985124,29.90222106708074,36.7901656329477,30013603.247762084,25.223949867147958
2021-04-01,95986305.53467122,28.260933892345854,34.770814652043136,30013631.433580276,23.83944313486025
2021-04-02,95986282.35564442,26.709731971531323,32.86229916897304,30013658.072324466,22.530928049205034
2021-04-03,95986260.4488842,25.24367106283835,31.058536141180902,30013683.248908613,21.294233851489093
2021-04-04,95986239.74455918,23.85807825880885,29.35377635052154,30013707.043586228,20.125418672780942
2021-04-05,95986220.17667064,22.54853709595968,27.74258608419865,30013729.5322062,19.020756972486648
2021-04-06,95986201.68284221,21.31087348413706,26.21982982409656,30013750.7864545,17.976727668468097
2021-04-07,95986184.2041211,20.141142407616872,24.7806538854976,30013770.874082632,16.990002918228157
2021-04-08,95986167.68479015,19.03561535564887,23.420470953164163,30013789.859123565,16.0574375154798
2021-04-09,95986152.0721903,17.9907684424612,22.1349454656045,30013807.80209581,15.176058868365375
2021-04-10,95986137.31655276,17.003271178933787,20.919979801029367,30013824.760196283,14.343057527436537
2021-04-11,95986123.37084034,16.069975860216566,19.771701221054496,30013840.787482604,13.555778233253797
2021-04-12,95986110.19059758,15.18790753552285,18.686449530612006,30013855.935045388,12.811711455116887
2021-04-13,95986097.73380901,14.354254528177888,17.66076541480736,30013870.25117108,12.108485393996952
2021-04-14,95986085.96076529,13.566359475751923,16.691379415606754,30013883.781495847,11.443858424215557
2021-04-15,95986074.83393659,12.821710861759634,15.775201513272345,30013896.56915106,10.815711949809922
2021-04-16,95986064.317853,12.117935011969493,14.909311279385186,30013908.654900722,10.222043652842556
2021-04-17,95986054.37899148,11.452788529843335,14.090948570112566,30013920.07727144,9.660961112159981
2021-04-18,95986044.98566902,10.824151151397778,13.317504735475673,30013930.87267512,9.130675775973058
2021-04-19,95986036.10794148,10.23001897473527,12.586514289562713,30013941.075525273,8.629497250507772
2021-04-20,95986027.71750838,9.668498085392182,11.89564706770196,30013950.71834648,8.155827922558124
2021-04-21,95986019.78762257,9.137798519291135,11.242700798983595,30013959.83187811,7.708157866839711
2021-04-22,95986012.29300506,8.63622855591724,10.625594085054425,30013968.4451723,7.285060031917972
2021-04-23,95986005.20976433,8.162189326545839,10.042359766511524,30013976.585686583,6.88518569190502
2021-04-24,95985998.51532024,7.714169718337792,9.491138653297705,30013984.279371414,6.5072601477438
2021-04-25,95985992.18833199,7.2907415580698745,8.970173599132055,30013991.550752863,6.150078664387653
2021-04-26,95985986.20863023,6.8905550601595404,8.47780390110192,30013998.423010815,5.812502630933147
2021-04-27,95985980.55715261,6.51233452448538,8.012460006577479,30014004.918052852,5.493455931473634
2021-04-28,95985975.21588315,6.154874270298362,7.57265851058901,30014011.05658408,5.191921515112452
2021-04-29,95985970.16779466,5.817034793271552,7.15699742773202,30014016.858173124,4.9069381542090635
2021-04-30,95985965.39679462,5.497739133444429,6.764151723538617,30014022.341314536,4.637597380530332
2021-05-01,95985960.88767377,5.195969442490997,6.392869091079007,30014027.523487702,4.3830405895452005
2021-05-02,95985956.62605768,4.910763739375189,6.041965959337884,30014032.421212606,4.142456303636594
2021-05-03,95985952.59836096,4.641212844056843,5.710323720648785,30014037.05010247,3.915077585510646
2021-05-04,95985948.79174384,4.386457479478292,5.396885165167067,30014041.4249135,3.7001795935617725
2021-05-05,95985945.1940714,4.145685534052643,5.1006511128112555,30014045.55959195,3.497077272631289
2021-05-06,95985941.79387468,3.91812946889528,4.820677223284914,30014049.467318606,3.305123166866309
2021-05-07,95985938.58031434,3.703063874233578,4.5560709896356455,30014053.16055078,3.1237053584194214
2021-05-08,95985935.54314594,3.4998031578267925,4.305988894229308,30014056.651061986,2.9522455175071185
2021-05-09,95985932.6726874,3.3076993585021213,4.069633718657947,30014059.94997951,2.7901970580114295
2021-05-10,95985929.95978804,3.1261400807052238,3.846252002535151,30014063.06781986,2.637043395164525
2021-05-11,95985927.3957995,2.9545465424103114,3.6351316417607373,30014066.014522307,2.4922962988587116
2021-05-12,95985924.97254808,2.792371730169132,3.435599618601294,30014068.799480557,2.3554943373341333
2021-05-13,95985922.68230876,2.6390986554183,3.2470198563527717,30014071.43157271,2.2262014062842748
2021-05-14,95985920.51778056,2.4942387064890315,3.0687911917482467,30014073.919189543,2.1040053386915165
2021-05-15,95985918.47206318,2.3573300910668644,2.9003454586492308,30014076.270261277,1.9885165909623128
2021-05-16,95985916.53863512,2.2279363641373777,2.7411456769134395,30014078.492282834,1.8793670011746706
2021-05-17,95985914.71133286,2.105645036726348,2.59068434066689,30014080.592337765,1.7762086154802692
2021-05-18,95985912.98433116,1.9900662610003035,2.4484818005249123,30014082.57712078,1.6787125789207338
2021-05-19,95985911.35212454,1.8808315875367116,2.3140847346060656,30014084.45295915,1.586568087122875
2021-05-20,95985909.8095097,1.7775927908029703,2.187064703465897,30014086.225832816,1.499481395531712
2021-05-21,95985908.35156895,1.6800207591006941,2.0670167843448937,30014087.901393507,1.4171748830234552
2021-05-22,95985906.97365457,1.587804445907342,1.9535582809559964,30014089.484982703,1.3393861673103917
2021-05-23,95985905.67137389,1.5006498771270382,1.8463275020594239,30014090.981648717,1.2658672675081373
2021-05-24,95985904.44057539,1.4182792145069378,1.7449826091402207,30014092.39616276,1.1963838140814225
2021-05-25,95985903.27733544,1.3404298706644675,1.6492005275848012,30014093.73303414,1.1307143023263235
2021-05-26,95985902.17794572,1.2668536714860001,1.5586759161405757,30014094.99652466,1.0686493858127801
2021-05-27,95985901.13890153,1.1973160650001482,1.4731201935552678,30014096.190662198,1.0099912090308245
2021-05-28,95985900.15689048,1.1315953736740398,1.3922606186413768,30014097.319253515,0.9545527766662983
2021-05-29,95985899.22878201,1.0694820877492974,1.315839420833575,30014098.38589645,0.9021573574956459
2021-05-30,95985898.35161747,1.010778197365244,1.2436129784677372,30014099.393991344,0.8526379209996892
2021-05-31,95985897.52260049,0.9552965613404756,1.1753510421623912,30014100.346751895,0.8058366049005783
2021-06-01,95985896.73908828,0.9028603106007775,1.1108360008271105,30014101.2472154,0.761604211924663
2021-06-02,95985895.99858308,0.8533022843517848,1.0498621879582468,30014102.09825245,0.7197997341871797
2021-06-03,95985895.2987242,0.8064644971991428,0.9922352260107827,30014102.90257605,0.6802899036826924
2021-06-04,95985894.63728063,0.7621976355175735,0.9377714067564592,30014103.662750307,0.6429487674484281
2021-06-05,95985894.01214372,0.720360581463467,0.8862971056530119,30014104.38119858,0.6076572860462838
2021-06-06,95985893.4213206,0.6808199631137364,0.837648228357764,30014105.060211204,0.5743029540836168
2021-06-07,95985892.86292778,0.6434497292969376,0.7916696876212724,30014105.7019528,0.5427794415631639
2021-06-08,95985892.33518517,0.6081307479070512,0.7482149090728024,30014106.308469173,0.5129862550417312
2021-06-09,95985891.83641036,0.5747504258138884,0.7071453635771509,30014106.88169384,0.484828417006682
2021-06-10,95985891.36501333,0.5432023499008846,0.6683301255855068,30014107.42345418,0.4582161630744012
2021-06-11,95985890.9194913,0.5133859482809346,0.6316454563123197,30014107.935477275,0.4330646562099045
2021-06-12,95985890.49842401,0.48520616943827644,0.5969744089674531,30014108.419395402,0.4092937160679382
2021-06-13,95985890.10046911,0.45857317921791085,0.5642064559470231,30014108.87675124,0.3868275633893295
2021-06-14,95985889.72435798,0.4334020744469623,0.5332371364873235,30014109.309002794,0.3655945784271761
2021-06-15,95985889.3688916,0.4096126122750866,0.5039677236586606,30014109.717528038,0.34552707263280236
2021-06-16,95985889.0329368,0.38712895437113987,0.476304909637575,30014110.103629313,0.3265610728736804
2021-06-17,95985888.71542257,0.36587942516067606,0.4501605082541834,30014110.468537472,0.30863611749545794
2021-06-18,95985888.41533673,0.34579628333359624,0.42545117386644393,30014110.8134158,0.29169506357798936
2021-06-19,95985888.13172261,0.3268155058935734,0.40209813566518754,30014111.139363736,0.27568390477094934
2021-06-20,95985887.86367609,0.3088765843472364,0.38002694691529776,30014111.44742037,0.2605515993699068
2021-06-21,95985887.61034267,0.2919223317623986,0.3591672475696175,30014111.738567743,0.24624990756095305
2021-06-22,95985887.37091474,0.2758986999031717,0.3394525392809471,30014112.013734,0.23273323716565716
2021-06-23,95985887.14462903,0.2607546060700594,0.32081997235456794,30014112.273796365,0.21995849757263258
2021-06-24,95985886.93076417,0.2464417715896335,0.3032101470338279,30014112.519583903,0.20788496349606705
2021-06-25,95985886.72863835,0.23291456887431028,0.28656692532995603,30014112.751880154,0.19647414596353804
2021-06-26,95985886.53760722,0.2201298748540092,0.270837250691523,30014112.971425653,0.18568966867881437
2021-06-27,95985886.35706179,0.20804693336276903,0.2559709786916357,30014113.178920284,0.1754971519385802
2021-06-28,95985886.18642654,0.1966272252963019,0.24192071727610964,30014113.37502552,0.16586410310430952
2021-06-29,95985886.02515744,0.18583434587127398,0.22864167574925554,30014113.56036652,0.1567598130647789
2021-06-30,95985885.87274042,0.17563388781341635,0.21609152105420637,30014113.735534146,0.14815525769982812
2021-07-01,95985885.72868958,0.16599333324651905,0.20423024475838303,30014113.901086815,0.14002300668371756
2021-07-02,95985885.5925457,0.1568819491610664,0.19302003444317464,30014114.05755229,0.13233713530808422
2021-07-03,95985885.46387477,0.1482706894304989,0.18242515314949576,30014114.205429368,0.12507314182812368
2021-07-04,95985885.34226659,0.1401321022459189,0.1724118254899328,30014114.34518946,0.11820786937948262
2021-07-05,95985885.22733352,0.13244024377632438,0.16294813142047493,30014114.47727809,0.11171943314667263
2021-07-06,95985885.11870912,0.1251705919627855,0.15400390017704102,30014114.602116365,0.10558714764447577
2021-07-07,95985885.01604712,0.11829997169943654,0.14555061822178764,30014114.72010226,0.09979146360465058
2021-07-08,95985884.91902025,0.11180648009637004,0.13756133729019093,30014114.831611905,0.09431390493173426
2021-07-09,95985884.82731919,0.1056694169548103,0.13001058885105174,30014114.937000774,0.08913701005563572
2021-07-10,95985884.74065161,0.09986921709825197,0.12287430085000044,30014115.036604848,0.08424427484983067
2021-07-11,95985884.6587412,0.09438739028728513,0.11612972378359603,30014115.130741652,0.07962010194674088
2021-07-12,95985884.58132687,0.08920646124147047,0.10975535690513402,30014115.219711278,0.07524975014341809
2021-07-13,95985884.50816181,0.0843099140873189,0.1037308798761218,30014115.303797353,0.0711192875408531
2021-07-14,95985884.4390128,0.07968213855640724,0.09803708657103238,30014115.383267943,0.06721554615960434
2021-07-15,95985884.37365936,0.07530838160927875,0.09265582555768197,30014115.458376385,0.06352608113232582
2021-07-16,95985884.31189318,0.0711747003330899,0.08756994214476423,30014115.529362127,0.06003913097076085
2021-07-17,95985884.25351736,0.06726791721538293,0.08276322335285356,30014115.596451454,0.05674357983710719
2021-07-18,95985884.19834578,0.06357557764361356,0.0782203456238696,30014115.65985824,0.05362892169290951
2021-07-19,95985884.14620258,0.06008591058062554,0.0739268264380739,30014115.719784632,0.050685227127009916
2021-07-20,95985884.09692152,0.05678779163412284,0.06986897887652642,30014115.776421655,0.047903112202946595
2021-07-21,95985884.05034553,0.05367070753950125,0.06603386792246914,30014115.829949856,0.04527370849858538
2021-07-22,95985884.00632606,0.05072472067244007,0.062409266799325645,30014115.880539883,0.04278863317085663
2021-07-23,95985883.96472286,0.047940439028041536,0.05898362003447651,30014115.928353027,0.04043996363177546
2021-07-24,95985883.92540325,0.04530898730159249,0.05574600787842085,30014115.973541692,0.03822021315373371
2021-07-25,95985883.8882419,0.04282197568411834,0.0526861079123235,30014116.01624996,0.036122304547111905
2021-07-26,95985883.85312033,0.04047147583058023,0.0497941654804392,30014116.05661397,0.03413954988834636
2021-07-27,95985883.81992659,0.03824999533382359,0.04706096228408798,30014116.094762396,0.03226562898753154
2021-07-28,95985883.78855485,0.03615045185650042,0.04447778455481237,30014116.130816855,0.030494567567504283
2021-07-29,95985883.7589051,0.03416615219807542,0.04203639729942717,30014116.164892286,0.028820719605899773
2021-07-30,95985883.73088284,0.032290771224297014,0.039729018375854554,30014116.197097313,0.02723874956119202
2021-07-31,95985883.7043987,0.030518329855191994,0.037548291410607115,30014116.227534603,0.025743613804552912
2021-08-01,95985883.6793683,0.028843177619300425,0.03548726433435598,30014116.256301194,0.024330545903546344
2021-08-02,95985883.65571181,0.02725997481479742,0.033539367433833595,30014116.283488784,0.022995041574215152
2021-08-03,95985883.63335384,0.025763674394518245,0.03169839106403534,30014116.309184037,0.021732843400264566
2021-08-04,95985883.61222309,0.02434950588876845,0.02995846586761724,30014116.333468877,0.02053992727121333
2021-08-05,95985883.59225222,0.023012962214182094,0.028314046545150635,30014116.356420703,0.01941249125506029
2021-08-06,95985883.57337755,0.02174978086496771,0.026759888713730955,30014116.378112715,0.01834693973223371
2021-08-07,95985883.55553892,0.020555935979007105,0.025291039145483283,30014116.39861404,0.017339876702978107
2021-08-08,95985883.53867944,0.01942762097407446,0.02390281440400659,30014116.417990055,0.016388091140211756
2021-08-09,95985883.52274537,0.018361238824599124,0.02259078888136782,30014116.436302528,0.015488548787527876
2021-08-10,95985883.50768593,0.017353390872231776,0.02135078103114727,30014116.45360982,0.014638382720384374
2021-08-11,95985883.4934531,0.016400863185477944,0.020178836585998557,30014116.469967123,0.013834881839836333
2021-08-12,95985883.48000151,0.015500620077292143,0.019071220582015498,30014116.485426567,0.0130754854043339
2021-08-13,95985883.4672883,0.014649791536429715,0.018024401894846217,30014116.50003744,0.012357772427473424
2021-08-14,95985883.4552729,0.013845665017357171,0.01703504313839782,30014116.51384632,0.011679454752412853
2021-08-15,95985883.44391704,0.013085677525344473,0.016099990926732578,30014116.526897226,0.011038370375296251
2021-08-16,95985883.43318447,0.012367405171631943,0.015216263023232405,30014116.539231777,0.010432474634547578
2021-08-17,95985883.42304105,0.011688559532767073,0.014381043861299892,30014116.55088927,0.009859837139802654
2021-08-18,95985883.41345438,0.01104697487903487,0.013591668830837138,30014116.561906897,0.009318630998507252
2021-08-19,95985883.40439394,0.010440607327888447,0.012845623236659182,30014116.572319757,0.008807132101791014
2021-08-20,95985883.39583081,0.009867522656060545,0.012140527303106479,30014116.582161065,0.008323708843427705
2021-08-21,95985883.38773772,0.009325895036331053,0.011474134619823138,30014116.59146218,0.007866821054239628
2021-08-22,95985883.38008884,0.008813996963103293,0.010844319746667346,30014116.600252762,0.007435011503857189
2021-08-23,95985883.37285982,0.008330197286551468,0.01024907579502417,30014116.608560823,0.007026904242434218
2021-08-24,95985883.36602761,0.007872953164150305,0.009686504525349835,30014116.616412856,0.006641197811390913
2021-08-25,95985883.3595704,0.007440807249372701,0.009154812888281053,30014116.623833895,0.006276662871951693
2021-08-26,95985883.35346764,0.007032381808202527,0.00865230578587422,30014116.63084759,0.005932137242153258
2021-08-27,95985883.34769987,0.0066463746446873044,0.008177381058599836,30014116.637476303,0.0056065224598603886
2021-08-28,95985883.34224868,0.00628155565271364,0.007728525242813892,30014116.643741164,0.005298780874031131
2021-08-29,95985883.3370967,0.005936761256559386,0.00730430673067826,30014116.649662152,0.005007930955066098
2021-08-30,95985883.33222753,0.005610893436232285,0.006903374570985448,30014116.655258127,0.004733046472637682
2021-08-31,95985883.32762562,0.0053029120447034995,0.006524449016649811,30014116.660546944,0.004473250014922789
2021-09-01,95985883.32327631,0.00501183661917378,0.006166323753202536,30014116.665545445,0.004227714516488899
2021-09-02,95985883.31916574,0.004736737973272695,0.00582785555423721,30014116.670269582,0.00399565616592832
2021-09-03,95985883.31528081,0.004476739772389424,0.005507966219620621,30014116.674734406,0.0037763357347215232
2021-09-04,95985883.3116091,0.004231012729968018,0.005205635434892756,30014116.678954158,0.003569053681545669
2021-09-05,95985883.30813895,0.003998773456695681,0.0049198993553630785,30014116.682942294,0.0033731491815119177
2021-09-06,95985883.30485928,0.0037792818378152805,0.004649847379281401,30014116.68671152,0.003187997913807931
2021-09-07,95985883.30175962,0.0035718377772825174,0.004394618142005171,30014116.690273855,0.0030130093152450285
2021-09-08,95985883.29883009,0.0033757805065455014,0.004153398665555026,30014116.693640653,0.0028476259971820096
2021-09-09,95985883.29606137,0.00319048448034499,0.003925419309003583,30014116.696822654,0.002691320283443741
2021-09-10,95985883.29344462,0.0030153596570346355,0.003709954113368166,30014116.69982999,0.0025435944467842252
2021-09-11,95985883.2909715,0.002849847180252528,0.0035063154885466305,30014116.702672258,0.0024039770661783044
2021-09-12,95985883.28863415,0.0026934204075475324,0.00331385547888989,30014116.7053585,0.0022720238945151848
2021-09-13,95985883.28642508,0.0025455793533963916,0.0031319589261561507,30014116.707897305,0.002147313171027868
2021-09-14,95985883.28433728,0.0024058539818152228,0.002960047520582015,30014116.710296743,0.0020294483987619806
2021-09-15,95985883.28236407,0.0022737980172350984,0.0027975721860808555,30014116.712564476,0.0019180531237653223
2021-09-16,95985883.28049916,0.0021489902100238303,0.0026440146372799797,30014116.71470774,0.001812772002613482
2021-09-17,95985883.27873664,0.0020310335260263755,0.0024988863823700185,30014116.716733355,0.0017132701187499504
2021-09-18,95985883.27707084,0.0019195507585053047,0.0023617233242465042,30014116.718647797,0.0016192292809561477
2021-09-19,95985883.27549648,0.0018141877493824494,0.0022320897237716308,30014116.720457144,0.0015303507406169924
2021-09-20,95985883.27400854,0.0017146077363845492,0.0021095712447727253,30014116.722167186,0.0014463504232782838
2021-09-21,95985883.27260228,0.001620493600613616,0.0019937777193452235,30014116.723783363,0.0013669608245756128
2021-09-22,95985883.2712732,0.001531545522569496,0.0018843402639351268,30014116.725310825,0.0012919290329816942
2021-09-23,95985883.27001707,0.0014474794491581935,0.0017809093932195166,30014116.726754453,0.0012210154366574676
2021-09-24,95985883.2688299,0.0013680281461889636,0.0016831563150484048,30014116.728118833,0.0011539946112816433
2021-09-25,95985883.26770788,0.0012929375637367362,0.0015907684585609002,30014116.729408327,0.001090652254066987
2021-09-26,95985883.26664746,0.001221969257461692,0.0015034524532608574,30014116.730627034,0.0010307872262546528
2021-09-27,95985883.26564525,0.0011548965336191084,0.0014209293860215054,30014116.73177884,0.0009742083012527514
2021-09-28,95985883.26469804,0.001091504940283877,0.0013429354054646373,30014116.732867435,0.0009207345790068471
2021-09-29,95985883.26380284,0.0010315937006593633,0.0012692234854352457,30014116.73389626,0.0008701966950618891
2021-09-30,95985883.26295677,0.0009749707801417962,0.0011995573557537036,30014116.73486862,0.0008224326594042579
2021-10-01,95985883.26215714,0.0009214555558843624,0.0011337147867196073,30014116.73578761,0.0007772901083617829
2021-10-02,95985883.2614014,0.0008708782432424407,0.001071486883437421,30014116.73665615,0.0007346258207839079
2021-10-03,95985883.26068714,0.000823076673052267,0.0010126741207345897,30014116.737477023,0.0006943029995282095
2021-10-04,95985883.26001209,0.0007778988992914342,0.0009570895515020681,30014116.738252837,0.0006561934711418202
2021-10-05,95985883.2593741,0.0007352010545488082,0.0009045561681672224,30014116.738986067,0.0006201758768517556
2021-10-06,95985883.2587711,0.0006948463889412583,0.0008549057202230046,30014116.739679057,0.0005861348618470067
2021-10-07,95985883.25820123,0.0006567071467653176,0.0008079810231701937,30014116.740334004,0.0005539626583204014
2021-10-08,95985883.25766262,0.0006206612417230856,0.0007636318678747116,30014116.740953002,0.0005235562808689494
2021-10-09,95985883.25715359,0.0005865936012126029,0.0007217166745180578,30014116.74153803,0.0004948186604645101
2021-10-10,95985883.25667249,0.0005543962470089058,0.0006821025918635209,30014116.74209094,0.0004676587125120403
2021-10-11,95985883.2562178,0.0005239660353733101,0.0006446627167947012,30014116.7426135,0.0004419894305278027
2021-10-12,95985883.25578806,0.0004952061868438592,0.0006092779764964669,30014116.743107382,0.0004177291765879475
2021-10-13,95985883.25538191,0.00046802540227440336,0.0005758360408717646,30014116.743574146,0.0003948009356668466
2021-10-14,95985883.25499806,0.00044233639941215134,0.0005442295220168235,30014116.744015288,0.000373131081173073
2021-10-15,95985883.25463529,0.00041805724849245155,0.0005143576174729224,30014116.744432226,0.0003526505015849163
2021-10-16,95985883.25429243,0.0003951113599638419,0.0004861260951239175,30014116.744826265,0.00033329459009592426
2021-10-17,95985883.25396837,0.0003734247800112848,0.0004594439657375135,30014116.74519868,0.00031500096326443725
2021-10-18,95985883.25366211,0.0003529281071372618,0.0004342258410348804,30014116.74555066,0.00029771107773783763
2021-10-19,95985883.25337267,0.0003335570080559644,0.0004103925684221262,30014116.74588331,0.00028137066543298543
2021-10-20,95985883.25309911,0.0003152490113601478,0.0003878672860716068,30014116.746197704,0.0002659270288468975
2021-10-21,95985883.25284055,0.00029794544078820767,0.00036657780152110885,30014116.74649485,0.00025133067185634364
2021-10-22,95985883.2525962,0.0002815920393654027,0.00034645735958732226,30014116.746775676,0.00023753582620965327
2021-10-23,95985883.25236525,0.0002661361605518129,0.00032744118648881976,30014116.747041095,0.00022449808213094148
2021-10-24,95985883.25214697,0.0002515282869097342,0.00030946835834168,30014116.74729195,0.00021217566938584343
2021-10-25,95985883.25194068,0.0002377224863058094,0.00029248236244876273,30014116.74752903,0.000200529842108991
2021-10-26,95985883.25174572,0.0002246744758286958,0.000276428715236697,30014116.747753095,0.000189523245629569
2021-10-27,95985883.25156145,0.00021234243543219965,0.00026125596332344614,30014116.74796487,0.00017912060281670373
2021-10-28,95985883.25138728,0.00020068741173378534,0.00024691618033264977,30014116.74816502,0.00016928905470205862
2021-10-29,95985883.2512227,0.00018967222945725064,0.0002333636275848271,30014116.748354178,0.00015999724223170731
2021-10-30,95985883.25106715,0.00017926149757680932,0.0002205547616567617,30014116.748532955,0.00015121531144894905
2021-10-31,95985883.25092012,0.00016942235896155248,0.0002084491567081364,30014116.74870192,0.00014291554585385669
2021-11-01,95985883.25078118,0.00016012362712004253,0.00019700844237343208,30014116.7488616,0.00013507163820767503
2021-11-02,95985883.25064985,0.0001513352614341755,0.00018619565811480788,30014116.74901252,0.00012765824786847046
2021-11-03,95985883.25052574,0.0001430289007169192,0.00017597590968598188,30014116.74915516,0.000120651450871598
2021-11-04,95985883.25040846,0.00013517900093616906,0.00016631776893315917,30014116.74928996,0.00011402969965204733
2021-11-05,95985883.2502976,0.00012776012047321824,0.00015718993370709936,30014116.74941736,0.00010777153303522614
2021-11-06,95985883.25019282,0.00012074830378880744,0.00014856293025953908,30014116.749537773,0.00010185674342284756
2021-11-07,95985883.2500938,0.00011412101717624743,0.000140409034196923,30014116.74965158,9.626632259774484e-05
2021-11-08,95985883.25000021,0.00010785797225525979,0.00013270328366784517,30014116.74975913,9.098315637881034e-05
2021-11-09,95985883.24991177,0.00010193864328623831,0.00012542042478528274,30014116.749860782,8.598993036138921e-05
2021-11-10,95985883.24982817,9.634396290429083e-05,0.00011853699797665076,30014116.749956857,8.127056034694227e-05
2021-11-11,95985883.24974915,9.105620429459348e-05,0.00011203119301791274,30014116.750047658,7.681009295248205e-05
2021-11-12,95985883.24967448,8.605891865623083e-05,0.00010588277209208134,30014116.750133473,7.259465285844579e-05
2021-11-13,95985883.24960391,8.133582797183854e-05,0.00010007170750616711,30014116.75021458,6.861050880911048e-05
2021-11-14,95985883.24953721,7.68717368533053e-05,9.457930358231101e-05,30014116.750291243,6.484484279624458e-05
2021-11-15,95985883.24947417,7.265271897560904e-05,8.938842603728052e-05,30014116.750363693,6.128590732477618e-05
2021-11-16,95985883.2494146,6.866535695786101e-05,8.448256676825907e-05,30014116.750432163,5.792238421734992e-05
2021-11-17,95985883.24935828,6.489677085515226e-05,7.984587890788399e-05,30014116.750496883,5.4743408648532514e-05
2021-11-18,95985883.24930505,6.13348302479278e-05,7.546343776894705e-05,30014116.75055805,5.173874805200963e-05
2021-11-19,95985883.24925475,5.796861983450634e-05,7.132181368660166e-05,30014116.750615854,4.8899194868908906e-05
2021-11-20,95985883.24920721,5.4787169650854667e-05,6.740750974253457e-05,30014116.75067049,4.621549543047659e-05
2021-11-21,95985883.24916229,5.178025921863664e-05,6.370795114954032e-05,30014116.750722125,4.367902829345079e-05
2021-11-22,95985883.24911982,4.893834133510904e-05,6.021139148662894e-05,30014116.750770926,4.1281739953590087e-05
2021-11-23,95985883.24907969,4.6252779177531046e-05,5.690720442126487e-05,30014116.750817046,3.9016344854364575e-05
2021-11-24,95985883.24904177,4.3714683330555445e-05,5.3784452842263876e-05,30014116.75086063,3.6875344365222375e-05
2021-11-25,95985883.24900591,4.1315839616057595e-05,5.0833030418312427e-05,30014116.750901826,3.4851809449466455e-05
2021-11-26,95985883.24897203,3.9048397802407784e-05,4.804327860045469e-05,30014116.750940762,3.2939118076007716e-05
2021-11-27,95985883.24894002,3.6905671360191235e-05,4.540697060286591e-05,30014116.75097756,3.113162984981956e-05
2021-11-28,95985883.24890976,3.488079277080759e-05,4.291565695951807e-05,30014116.751012333,2.942355170333259e-05
2021-11-29,95985883.24888116,3.2967019934913635e-05,4.056104251430416e-05,30014116.751045197,2.7809196365935032e-05
2021-11-30,95985883.24885413,3.115809156725336e-05,3.833542368164606e-05,30014116.751076262,2.62832821557274e-05
2021-12-01,95985883.2488286,2.9448165906505165e-05,3.6231613038151464e-05,30014116.751105625,2.4840881278548163e-05
2021-12-02,95985883.24880446,2.7832502828918376e-05,3.424377856277354e-05,30014116.75113337,2.3477995222316388e-05
2021-12-03,95985883.24878164,2.6305485102114812e-05,3.236500908167893e-05,30014116.751159593,2.2189885593284226e-05
2021-12-04,95985883.24876007,2.4862166058739425e-05,3.0589218452250526e-05,30014116.751184378,2.0972379650203827e-05
2021-12-05,95985883.24873969,2.349782518343853e-05,2.8910598778466205e-05,30014116.751207806,1.9821495421435808e-05
2021-12-06,95985883.24872042,2.2208373330614037e-05,2.7324118971430965e-05,30014116.75122995,1.8733783524756566e-05
2021-12-07,95985883.24870221,2.098981634743276e-05,2.5824864816800314e-05,30014116.751250874,1.770587470870652e-05
2021-12-08,95985883.24868502,1.983808826009229e-05,2.4407833735146994e-05,30014116.75127065,1.6734339137536677e-05
2021-12-09,95985883.24866875,1.874947065494161e-05,2.3068450768421223e-05,30014116.75128935,1.581604015846673e-05
2021-12-10,95985883.24865337,1.7720443634473836e-05,2.180238520332778e-05,30014116.751307014,1.4948008576205628e-05
2021-12-11,95985883.24863884,1.6748068907288878e-05,2.0606021906715444e-05,30014116.751323715,1.4127765806834878e-05
2021-12-12,95985883.2486251,1.5829056377731375e-05,1.947531290252242e-05,30014116.751339495,1.3352536503513994e-05
2021-12-13,95985883.24861212,1.4960450481018606e-05,1.8406621805377637e-05,30014116.75135441,1.2619827511516684e-05
2021-12-14,95985883.24859986,1.4139432441313474e-05,1.7396480528473465e-05,30014116.75136851,1.1927261063875678e-05
