date,new_confirmed,new_confirmed_smooth
2020-08-30,248,276.85714285714283
2020-08-31,235,252.14285714285714
2020-09-01,267,230.0
2020-09-02,195,211.14285714285714
2020-09-03,198,192.71428571428572
2020-09-04,168,178.57142857142858
2020-09-05,167,162.71428571428572
2020-09-06,119,157.0
2020-09-07,136,153.85714285714286
2020-09-08,156,149.28571428571428
2020-09-09,155,142.71428571428572
2020-09-10,176,141.28571428571428
2020-09-11,136,137.0
2020-09-12,121,130.85714285714286
2020-09-13,109,130.57142857142858
2020-09-14,106,123.42857142857143
2020-09-15,113,119.71428571428571
2020-09-16,153,114.14285714285714
2020-09-17,126,108.57142857142857
2020-09-18,110,102.14285714285714
2020-09-19,82,101.71428571428571
2020-09-20,70,97.71428571428571
2020-09-21,61,96.0
2020-09-22,110,89.0
2020-09-23,125,90.85714285714286
2020-09-24,114,88.0
2020-09-25,61,84.71428571428571
2020-09-26,95,85.14285714285714
2020-09-27,50,78.28571428571429
2020-09-28,38,71.0
2020-09-29,113,73.0
2020-09-30,77,68.57142857142857
2020-10-01,63,71.85714285714286
2020-10-02,75,77.14285714285714
2020-10-03,64,77.28571428571429
2020-10-04,73,76.14285714285714
2020-10-05,75,74.85714285714286
2020-10-06,114,74.42857142857143
2020-10-07,69,73.57142857142857
2020-10-08,54,77.0
2020-10-09,72,80.85714285714286
2020-10-10,58,76.57142857142857
2020-10-11,97,80.85714285714286
2020-10-12,102,79.85714285714286
2020-10-13,84,80.0
2020-10-14,99,84.71428571428571
2020-10-15,47,81.71428571428571
2020-10-16,73,75.42857142857143
2020-10-17,91,76.42857142857143
2020-10-18,76,79.28571428571429
2020-10-19,58,94.71428571428571
2020-10-20,91,95.28571428571429
2020-10-21,119,91.0
2020-10-22,155,97.14285714285714
2020-10-23,77,101.42857142857143
2020-10-24,61,103.14285714285714
2020-10-25,119,104.0
2020-10-26,88,98.14285714285714
2020-10-27,103,105.14285714285714
2020-10-28,125,114.14285714285714
2020-10-29,114,111.0
2020-10-30,126,109.14285714285714
2020-10-31,124,111.28571428571429
2020-11-01,97,111.28571428571429
2020-11-02,75,115.71428571428571
2020-11-03,118,110.42857142857143
2020-11-04,125,113.14285714285714
2020-11-05,145,117.28571428571429
2020-11-06,89,120.85714285714286
2020-11-07,143,124.85714285714286
2020-11-08,126,127.42857142857143
2020-11-09,100,134.0
2020-11-10,146,150.57142857142858
2020-11-11,143,159.85714285714286
2020-11-12,191,173.71428571428572
2020-11-13,205,192.14285714285714
2020-11-14,208,216.0
2020-11-15,223,244.57142857142858
2020-11-16,229,269.14285714285717
2020-11-17,313,295.0
2020-11-18,343,312.42857142857144
2020-11-19,363,319.2857142857143
2020-11-20,386,336.42857142857144
2020-11-21,330,346.2857142857143
2020-11-22,271,380.57142857142856
2020-11-23,349,410.0
2020-11-24,382,424.57142857142856
2020-11-25,583,441.57142857142856
2020-11-26,569,456.7142857142857
2020-11-27,488,471.2857142857143
2020-11-28,449,489.7142857142857
2020-11-29,377,483.57142857142856
2020-11-30,451,492.14285714285717
2020-12-01,511,505.7142857142857
2020-12-02,540,531.7142857142857
2020-12-03,629,565.7142857142857
2020-12-04,583,586.1428571428571
2020-12-05,631,609.8571428571429
2020-12-06,615,627.8571428571429
2020-12-07,594,636.2857142857143
2020-12-08,677,688.7142857142857
2020-12-09,666,745.7142857142857
2020-12-10,688,760.4285714285714
2020-12-11,950,801.2857142857143
2020-12-12,1030,858.5714285714286
2020-12-13,718,907.8571428571429
2020-12-14,880,961.2857142857143
2020-12-15,1078,976.2857142857143
2020-12-16,1011,985.5714285714286
2020-12-17,1062,1015.2857142857143
2020-12-18,1055,1013.7142857142857
2020-12-19,1095,1015.4285714285714
2020-12-20,926,1011.4285714285714
2020-12-21,869,1036.4285714285713
2020-12-22,1090,1047.4285714285713
2020-12-23,983,1029.5714285714287
2020-12-24,1237,1012.7142857142857
2020-12-25,1132,1037.857142857143
2020-12-26,970,1031.857142857143
2020-12-27,808,1029.5714285714287
2020-12-28,1045,999.8571428571429
2020-12-29,1048,955.8571428571429
2020-12-30,967,910.2857142857143
2020-12-31,1029,940.5714285714286
2021-01-01,824,893.4285714285714
